p,r,mipo
44621,1,0:2 23:9 24:1 
44623,1,0:5 23:129 24:1 
44633,1,0:3 23:3 24:1 
44641,1,0:19 23:21 24:1 
44647,1,0:5 23:111 24:1 
44651,1,0:2 23:12 24:1 
44657,1,0:3 23:9 24:1 
44683,1,0:2 23:11 24:1 
44687,1,0:5 23:152 24:1 
44699,1,0:2 23:39 24:1 
44701,1,0:2 23:10 24:1 
44711,1,0:7 23:74 24:1 
44729,1,0:3 23:21 24:1 
44741,1,0:2 23:58 24:1 
44753,1,0:3 23:18 24:1 
44771,1,0:6 23:19 24:1 
44773,1,0:5 23:26 24:1 
44777,1,0:3 23:21 24:1 
44789,1,0:2 23:28 24:1 
44797,1,0:2 23:12 24:1 
44809,1,0:11 23:7 24:1 
44819,1,0:2 23:18 24:1 
44839,1,0:6 23:73 24:1 
44843,1,0:5 23:50 24:1 
44851,1,0:10 23:26 24:1 
44867,1,0:2 23:8 24:1 
44879,1,0:7 23:1 24:1 
44887,1,0:5 23:11 24:1 
44893,1,0:5 23:94 24:1 
44909,1,0:2 23:122 24:1 
44917,1,0:5 23:32 24:1 
44927,1,0:7 23:103 24:1 
44939,1,0:2 23:58 24:1 
44953,1,0:5 23:250 24:1 
44959,1,0:3 23:21 24:1 
44963,1,0:2 23:28 24:1 
44971,1,0:3 23:16 24:1 
44983,1,0:3 23:13 24:1 
44987,1,0:2 23:5 24:1 
45007,1,0:3 23:87 24:1 
45013,1,0:2 23:19 24:1 
45053,1,0:2 23:47 24:1 
45061,1,0:2 23:53 24:1 
45077,1,0:2 23:24 24:1 
45083,1,0:2 23:209 24:1 
45119,1,0:7 23:88 24:1 
45121,1,0:7 23:84 24:1 
45127,1,0:12 23:48 24:1 
45131,1,0:2 23:30 24:1 
45137,1,0:3 23:27 24:1 
45139,1,0:2 23:1 24:1 
45161,1,0:3 23:25 24:1 
45179,1,0:6 23:64 24:1 
45181,1,0:2 23:27 24:1 
45191,1,0:11 23:36 24:1 
45197,1,0:2 23:25 24:1 
45233,1,0:3 23:231 24:1 
45247,1,0:5 23:98 24:1 
45259,1,0:3 23:32 24:1 
45263,1,0:5 23:17 24:1 
45281,1,0:3 23:165 24:1 
45289,1,0:14 23:68 24:1 
45293,1,0:2 23:210 24:1 
45307,1,0:2 23:44 24:1 
45317,1,0:2 23:48 24:1 
45319,1,0:3 23:3 24:1 
45329,1,0:3 23:62 24:1 
45337,1,0:5 23:9 24:1 
45341,1,0:2 23:177 24:1 
45343,1,0:6 23:30 24:1 
45361,1,0:11 23:4 24:1 
45377,1,0:3 23:3 24:1 
45389,1,0:2 23:63 24:1 
45403,1,0:3 23:10 24:1 
45413,1,0:2 23:34 24:1 
45427,1,0:3 23:34 24:1 
45433,1,0:7 23:21 24:1 
45439,1,0:3 23:20 24:1 
45481,1,0:13 23:50 24:1 
45491,1,0:2 23:53 24:1 
45497,1,0:3 23:82 24:1 
45503,1,0:5 23:161 24:1 
45523,1,0:2 23:33 24:1 
45533,1,0:2 23:6 24:1 
45541,1,0:10 23:17 24:1 
45553,1,0:5 23:10 24:1 
45557,1,0:3 23:27 24:1 
45569,1,0:3 23:7 24:1 
45587,1,0:2 23:187 24:1 
45589,1,0:2 23:67 24:1 
45599,1,0:7 23:27 24:1 
45613,1,0:2 23:28 24:1 
45631,1,0:12 23:7 24:1 
45641,1,0:11 23:86 24:1 
45659,1,0:2 23:64 24:1 
45667,1,0:2 23:40 24:1 
45673,1,0:5 23:19 24:1 
45677,1,0:2 23:52 24:1 
45691,1,0:7 23:12 24:1 
45697,1,0:10 23:9 24:1 
45707,1,0:2 23:117 24:1 
45737,1,0:3 23:43 24:1 
45751,1,0:3 23:75 24:1 
45757,1,0:2 23:16 24:1 
45763,1,0:5 23:26 24:1 
45767,1,0:5 23:47 24:1 
45779,1,0:2 23:13 24:1 
45817,1,0:5 23:123 24:1 
45821,1,0:2 23:192 24:1 
45823,1,0:3 23:39 24:1 
45827,1,0:2 23:57 24:1 
45833,1,0:5 23:93 24:1 
45841,1,0:7 23:115 24:1 
45853,1,0:5 23:41 24:1 
45863,1,0:10 23:31 24:1 
45869,1,0:2 23:122 24:1 
45887,1,0:5 23:187 24:1 
45893,1,0:2 23:92 24:1 
45943,1,0:6 23:85 24:1 
45949,1,0:2 23:301 24:1 
45953,1,0:3 23:103 24:1 
45959,1,0:7 23:213 24:1 
45971,1,0:2 23:25 24:1 
45979,1,0:2 23:42 24:1 
45989,1,0:2 23:87 24:1 
46021,1,0:2 23:9 24:1 
46027,1,0:2 23:41 24:1 
46049,1,0:3 23:30 24:1 
46051,1,0:3 23:1 24:1 
46061,1,0:2 23:14 24:1 
46073,1,0:5 23:27 24:1 
46091,1,0:2 23:45 24:1 
46093,1,0:2 23:15 24:1 
46099,1,0:2 23:30 24:1 
46103,1,0:10 23:19 24:1 
46133,1,0:2 23:27 24:1 
46141,1,0:10 23:6 24:1 
46147,1,0:2 23:50 24:1 
46153,1,0:5 23:15 24:1 
46171,1,0:3 23:19 24:1 
46181,1,0:2 23:51 24:1 
46183,1,0:3 23:118 24:1 
46187,1,0:2 23:56 24:1 
46199,1,0:17 23:1 24:1 
46219,1,0:3 23:6 24:1 
46229,1,0:2 23:16 24:1 
46237,1,0:2 23:65 24:1 
46261,1,0:2 23:29 24:1 
46271,1,0:7 23:51 24:1 
46273,1,0:5 23:73 24:1 
46279,1,0:3 23:36 24:1 
46301,1,0:2 23:35 24:1 
46307,1,0:2 23:57 24:1 
46309,1,0:2 23:34 24:1 
46327,1,0:3 23:9 24:1 
46337,1,0:3 23:37 24:1 
46349,1,0:2 23:131 24:1 
46351,1,0:3 23:11 24:1 
46381,1,0:7 23:12 24:1 
46399,1,0:3 23:30 24:1 
46411,1,0:3 23:3 24:1 
46439,1,0:7 23:161 24:1 
46441,1,0:7 23:27 24:1 
46447,1,0:3 23:13 24:1 
46451,1,0:6 23:231 24:1 
46457,1,0:3 23:97 24:1 
46471,1,0:3 23:10 24:1 
46477,1,0:2 23:26 24:1 
46489,1,0:29 23:22 24:1 
46499,1,0:2 23:91 24:1 
46507,1,0:2 23:163 24:1 
46511,1,0:11 23:60 24:1 
46523,1,0:5 23:93 24:1 
46549,1,0:2 23:22 24:1 
46559,1,0:7 23:139 24:1 
46567,1,0:3 23:12 24:1 
46573,1,0:2 23:22 24:1 
46589,1,0:2 23:13 24:1 
46591,1,0:6 23:27 24:1 
46601,1,0:3 23:19 24:1 
46619,1,0:6 23:40 24:1 
46633,1,0:5 23:192 24:1 
46639,1,0:6 23:9 24:1 
46643,1,0:2 23:31 24:1 
46649,1,0:15 23:99 24:1 
46663,1,0:5 23:26 24:1 
46679,1,0:17 23:88 24:1 
46681,1,0:11 23:2 24:1 
46687,1,0:3 23:99 24:1 
46691,1,0:2 23:32 24:1 
46703,1,0:5 23:47 24:1 
46723,1,0:2 23:5 24:1 
46727,1,0:5 23:20 24:1 
46747,1,0:2 23:120 24:1 
46751,1,0:11 23:21 24:1 
46757,1,0:2 23:18 24:1 
46769,1,0:3 23:136 24:1 
46771,1,0:2 23:12 24:1 
46807,1,0:3 23:31 24:1 
46811,1,0:2 23:19 24:1 
46817,1,0:3 23:2 24:1 
46819,1,0:2 23:45 24:1 
46829,1,0:2 23:193 24:1 
46831,1,0:3 23:130 24:1 
46853,1,0:2 23:17 24:1 
46861,1,0:6 23:14 24:1 
46867,1,0:2 23:58 24:1 
46877,1,0:2 23:13 24:1 
46889,1,0:3 23:19 24:1 
46901,1,0:11 23:77 24:1 
46919,1,0:11 23:60 24:1 
46933,1,0:2 23:10 24:1 
46957,1,0:5 23:7 24:1 
46993,1,0:5 23:54 24:1 
46997,1,0:2 23:25 24:1 
47017,1,0:7 23:49 24:1 
47041,1,0:29 23:51 24:1 
47051,1,0:2 23:128 24:1 
47057,1,0:3 23:12 24:1 
47059,1,0:2 23:12 24:1 
47087,1,0:5 23:10 24:1 
47093,1,0:2 23:73 24:1 
47111,1,0:7 23:52 24:1 
47119,1,0:3 23:40 24:1 
47123,1,0:2 23:58 24:1 
47129,1,0:3 23:37 24:1 
47137,1,0:5 23:45 24:1 
47143,1,0:6 23:159 24:1 
47147,1,0:2 23:62 24:1 
47149,1,0:2 23:21 24:1 
47161,1,0:17 23:2 24:1 
47189,1,0:2 23:10 24:1 
47207,1,0:5 23:38 24:1 
47221,1,0:6 23:37 24:1 
47237,1,0:2 23:99 24:1 
47251,1,0:10 23:89 24:1 
47269,1,0:6 23:5 24:1 
47279,1,0:7 23:73 24:1 
47287,1,0:5 23:8 24:1 
47293,1,0:6 23:53 24:1 
47297,1,0:3 23:38 24:1 
47303,1,0:5 23:23 24:1 
47309,1,0:2 23:8 24:1 
47317,1,0:6 23:32 24:1 
47339,1,0:2 23:10 24:1 
47351,1,0:13 23:5 24:1 
47353,1,0:5 23:102 24:1 
47363,1,0:2 23:158 24:1 
47381,1,0:2 23:30 24:1 
47387,1,0:2 23:49 24:1 
47389,1,0:2 23:12 24:1 
47407,1,0:3 23:8 24:1 
47417,1,0:3 23:64 24:1 
47419,1,0:2 23:42 24:1 
47431,1,0:12 23:14 24:1 
47441,1,0:3 23:15 24:1 
47459,1,0:2 23:31 24:1 
47491,1,0:2 23:29 24:1 
47497,1,0:5 23:20 24:1 
47501,1,0:3 23:141 24:1 
47507,1,0:2 23:65 24:1 
47513,1,0:3 23:32 24:1 
47521,1,0:17 23:4 24:1 
47527,1,0:3 23:25 24:1 
47533,1,0:2 23:2 24:1 
47543,1,0:5 23:91 24:1 
47563,1,0:2 23:52 24:1 
47569,1,0:17 23:38 24:1 
47581,1,0:2 23:2 24:1 
47591,1,0:11 23:72 24:1 
47599,1,0:3 23:19 24:1 
47609,1,0:6 23:34 24:1 
47623,1,0:3 23:25 24:1 
47629,1,0:10 23:13 24:1 
47639,1,0:7 23:11 24:1 
47653,1,0:13 23:2 24:1 
47657,1,0:3 23:117 24:1 
47659,1,0:2 23:4 24:1 
47681,1,0:3 23:43 24:1 
47699,1,0:2 23:144 24:1 
47701,1,0:2 23:12 24:1 
47711,1,0:11 23:46 24:1 
47713,1,0:10 23:13 24:1 
47717,1,0:2 23:112 24:1 
47737,1,0:5 23:13 24:1 
47741,1,0:3 23:74 24:1 
47743,1,0:3 23:70 24:1 
47777,1,0:3 23:176 24:1 
47779,1,0:3 23:21 24:1 
47791,1,0:7 23:93 24:1 
47797,1,0:5 23:25 24:1 
47807,1,0:5 23:35 24:1 
47809,1,0:7 23:5 24:1 
47819,1,0:2 23:34 24:1 
47837,1,0:2 23:65 24:1 
47843,1,0:2 23:41 24:1 
47857,1,0:7 23:22 24:1 
47869,1,0:2 23:57 24:1 
47881,1,0:29 23:27 24:1 
47903,1,0:7 23:2 24:1 
47911,1,0:3 23:8 24:1 
47917,1,0:5 23:16 24:1 
47933,1,0:2 23:56 24:1 
47939,1,0:2 23:193 24:1 
47947,1,0:2 23:19 24:1 
47951,1,0:7 23:31 24:1 
47963,1,0:2 23:63 24:1 
47969,1,0:3 23:31 24:1 
47977,1,0:7 23:105 24:1 
47981,1,0:2 23:1 24:1 
48017,1,0:3 23:77 24:1 
48023,1,0:5 23:44 24:1 
48029,1,0:2 23:128 24:1 
48049,1,0:17 23:16 24:1 
48073,1,0:5 23:11 24:1 
48079,1,0:6 23:27 24:1 
48091,1,0:7 23:15 24:1 
48109,1,0:2 23:48 24:1 
48119,1,0:7 23:79 24:1 
48121,1,0:13 23:41 24:1 
48131,1,0:6 23:47 24:1 
48157,1,0:5 23:13 24:1 
48163,1,0:3 23:48 24:1 
48179,1,0:6 23:6 24:1 
48187,1,0:2 23:131 24:1 
48193,1,0:7 23:1 24:1 
48197,1,0:2 23:29 24:1 
48221,1,0:2 23:6 24:1 
48239,1,0:7 23:50 24:1 
48247,1,0:3 23:21 24:1 
48259,1,0:2 23:58 24:1 
48271,1,0:6 23:24 24:1 
48281,1,0:3 23:77 24:1 
48299,1,0:2 23:26 24:1 
48311,1,0:7 23:50 24:1 
48313,1,0:5 23:20 24:1 
48337,1,0:10 23:19 24:1 
48341,1,0:3 23:5 24:1 
48353,1,0:3 23:23 24:1 
48371,1,0:2 23:65 24:1 
48383,1,0:5 23:26 24:1 
48397,1,0:5 23:1 24:1 
48407,1,0:5 23:20 24:1 
48409,1,0:17 23:91 24:1 
48413,1,0:2 23:56 24:1 
48437,1,0:2 23:15 24:1 
48449,1,0:3 23:55 24:1 
48463,1,0:5 23:77 24:1 
48473,1,0:3 23:119 24:1 
48479,1,0:7 23:125 24:1 
48481,1,0:17 23:8 24:1 
48487,1,0:5 23:18 24:1 
48491,1,0:2 23:23 24:1 
48497,1,0:3 23:30 24:1 
48523,1,0:3 23:17 24:1 
48527,1,0:5 23:99 24:1 
48533,1,0:2 23:58 24:1 
48539,1,0:2 23:17 24:1 
48541,1,0:2 23:13 24:1 
48563,1,0:2 23:72 24:1 
48571,1,0:2 23:66 24:1 
48589,1,0:10 23:7 24:1 
48593,1,0:3 23:2 24:1 
48611,1,0:2 23:57 24:1 
48619,1,0:2 23:29 24:1 
48623,1,0:5 23:49 24:1 
48647,1,0:5 23:149 24:1 
48649,1,0:7 23:16 24:1 
48661,1,0:2 23:21 24:1 
48673,1,0:15 23:31 24:1 
48677,1,0:2 23:54 24:1 
48679,1,0:3 23:54 24:1 
48731,1,0:6 23:18 24:1 
48733,1,0:2 23:61 24:1 
48751,1,0:3 23:8 24:1 
48757,1,0:2 23:136 24:1 
48761,1,0:3 23:203 24:1 
48767,1,0:5 23:8 24:1 
48779,1,0:2 23:19 24:1 
48781,1,0:6 23:39 24:1 
48787,1,0:2 23:12 24:1 
48799,1,0:3 23:87 24:1 
48809,1,0:3 23:29 24:1 
48817,1,0:5 23:73 24:1 
48821,1,0:2 23:101 24:1 
48823,1,0:5 23:9 24:1 
48847,1,0:3 23:15 24:1 
48857,1,0:3 23:118 24:1 
48859,1,0:2 23:16 24:1 
48869,1,0:2 23:82 24:1 
48871,1,0:3 23:25 24:1 
48883,1,0:2 23:11 24:1 
48889,1,0:34 23:13 24:1 
48907,1,0:2 23:73 24:1 
48947,1,0:2 23:166 24:1 
48953,1,0:3 23:114 24:1 
48973,1,0:5 23:5 24:1 
48989,1,0:2 23:27 24:1 
48991,1,0:6 23:16 24:1 
49003,1,0:13 23:48 24:1 
49009,1,0:19 23:101 24:1 
49019,1,0:2 23:68 24:1 
49031,1,0:13 23:79 24:1 
49033,1,0:10 23:106 24:1 
49037,1,0:2 23:12 24:1 
49043,1,0:2 23:25 24:1 
49057,1,0:5 23:1 24:1 
49069,1,0:2 23:15 24:1 
49081,1,0:11 23:29 24:1 
49103,1,0:5 23:24 24:1 
49109,1,0:2 23:222 24:1 
49117,1,0:2 23:63 24:1 
49121,1,0:3 23:41 24:1 
49123,1,0:2 23:158 24:1 
49139,1,0:2 23:37 24:1 
49157,1,0:2 23:9 24:1 
49169,1,0:3 23:120 24:1 
49171,1,0:2 23:20 24:1 
49177,1,0:5 23:25 24:1 
49193,1,0:3 23:34 24:1 
49199,1,0:13 23:82 24:1 
49201,1,0:7 23:58 24:1 
49207,1,0:3 23:94 24:1 
49211,1,0:2 23:62 24:1 
49223,1,0:5 23:28 24:1 
49253,1,0:2 23:235 24:1 
49261,1,0:2 23:27 24:1 
49277,1,0:2 23:211 24:1 
49279,1,0:3 23:18 24:1 
49297,1,0:5 23:1 24:1 
49307,1,0:2 23:43 24:1 
49331,1,0:2 23:180 24:1 
49333,1,0:2 23:87 24:1 
49339,1,0:11 23:19 24:1 
49363,1,0:2 23:45 24:1 
49367,1,0:5 23:20 24:1 
49369,1,0:13 23:2 24:1 
49391,1,0:11 23:6 24:1 
49393,1,0:5 23:60 24:1 
49409,1,0:3 23:123 24:1 
49411,1,0:2 23:4 24:1 
49417,1,0:5 23:69 24:1 
49429,1,0:2 23:1 24:1 
49433,1,0:3 23:58 24:1 
49451,1,0:10 23:27 24:1 
49459,1,0:3 23:29 24:1 
49463,1,0:5 23:12 24:1 
49477,1,0:11 23:37 24:1 
49481,1,0:3 23:83 24:1 
49499,1,0:2 23:23 24:1 
49523,1,0:2 23:2 24:1 
49529,1,0:3 23:126 24:1 
49531,1,0:10 23:48 24:1 
49537,1,0:10 23:13 24:1 
49547,1,0:2 23:58 24:1 
49549,1,0:6 23:28 24:1 
49559,1,0:11 23:120 24:1 
49597,1,0:5 23:183 24:1 
49603,1,0:3 23:36 24:1 
49613,1,0:2 23:18 24:1 
49627,1,0:3 23:8 24:1 
49633,1,0:5 23:38 24:1 
49639,1,0:3 23:45 24:1 
49663,1,0:3 23:3 24:1 
49667,1,0:2 23:40 24:1 
49669,1,0:2 23:9 24:1 
49681,1,0:17 23:8 24:1 
49697,1,0:3 23:22 24:1 
49711,1,0:7 23:25 24:1 
49727,1,0:5 23:68 24:1 
49739,1,0:2 23:68 24:1 
49741,1,0:2 23:72 24:1 
49747,1,0:3 23:10 24:1 
49757,1,0:2 23:7 24:1 
49783,1,0:3 23:61 24:1 
49787,1,0:2 23:276 24:1 
49789,1,0:6 23:10 24:1 
49801,1,0:13 23:23 24:1 
49807,1,0:3 23:72 24:1 
49811,1,0:6 23:96 24:1 
49823,1,0:5 23:2 24:1 
49831,1,0:12 23:21 24:1 
49843,1,0:2 23:39 24:1 
49853,1,0:2 23:35 24:1 
49871,1,0:17 23:12 24:1 
49877,1,0:2 23:2 24:1 
49891,1,0:2 23:69 24:1 
49919,1,0:7 23:11 24:1 
49921,1,0:23 23:7 24:1 
49927,1,0:3 23:23 24:1 
49937,1,0:3 23:36 24:1 
49939,1,0:7 23:3 24:1 
49943,1,0:5 23:5 24:1 
49957,1,0:5 23:72 24:1 
49991,1,0:7 23:39 24:1 
49993,1,0:5 23:18 24:1 
49999,1,0:3 23:2 24:1 
50021,1,0:2 23:39 24:1 
50023,1,0:3 23:61 24:1 
50033,1,0:5 23:78 24:1 
50047,1,0:6 23:34 24:1 
50051,1,0:2 23:7 24:1 
50053,1,0:2 23:15 24:1 
50069,1,0:2 23:13 24:1 
50077,1,0:2 23:32 24:1 
50087,1,0:5 23:46 24:1 
50093,1,0:2 23:24 24:1 
50101,1,0:2 23:28 24:1 
50111,1,0:17 23:109 24:1 
50119,1,0:3 23:41 24:1 
50123,1,0:2 23:44 24:1 
50129,1,0:3 23:26 24:1 
50131,1,0:2 23:9 24:1 
50147,1,0:2 23:12 24:1 
50153,1,0:3 23:150 24:1 
50159,1,0:7 23:231 24:1 
50177,1,0:3 23:115 24:1 
50207,1,0:5 23:49 24:1 
50221,1,0:13 23:8 24:1 
50227,1,0:2 23:45 24:1 
50231,1,0:11 23:31 24:1 
50261,1,0:3 23:36 24:1 
50263,1,0:3 23:14 24:1 
50273,1,0:3 23:133 24:1 
50287,1,0:3 23:1 24:1 
50291,1,0:2 23:18 24:1 
50311,1,0:3 23:52 24:1 
50321,1,0:6 23:17 24:1 
50329,1,0:7 23:1 24:1 
50333,1,0:2 23:31 24:1 
50341,1,0:2 23:13 24:1 
50359,1,0:3 23:3 24:1 
50363,1,0:2 23:131 24:1 
50377,1,0:5 23:50 24:1 
50383,1,0:3 23:35 24:1 
50387,1,0:2 23:100 24:1 
50411,1,0:2 23:37 24:1 
50417,1,0:3 23:35 24:1 
50423,1,0:5 23:158 24:1 
50441,1,0:6 23:5 24:1 
50459,1,0:2 23:21 24:1 
50461,1,0:7 23:2 24:1 
50497,1,0:5 23:61 24:1 
50503,1,0:5 23:69 24:1 
50513,1,0:3 23:27 24:1 
50527,1,0:3 23:3 24:1 
50539,1,0:2 23:86 24:1 
50543,1,0:5 23:8 24:1 
50549,1,0:2 23:17 24:1 
50551,1,0:3 23:2 24:1 
50581,1,0:2 23:6 24:1 
50587,1,0:14 23:33 24:1 
50591,1,0:7 23:46 24:1 
50593,1,0:5 23:45 24:1 
50599,1,0:3 23:1 24:1 
50627,1,0:2 23:125 24:1 
50647,1,0:3 23:47 24:1 
50651,1,0:2 23:52 24:1 
50671,1,0:11 23:31 24:1 
50683,1,0:2 23:7 24:1 
50707,1,0:3 23:2 24:1 
50723,1,0:2 23:28 24:1 
50741,1,0:2 23:12 24:1 
50753,1,0:3 23:2 24:1 
50767,1,0:5 23:20 24:1 
50773,1,0:11 23:48 24:1 
50777,1,0:3 23:93 24:1 
50789,1,0:2 23:21 24:1 
50821,1,0:2 23:7 24:1 
50833,1,0:7 23:11 24:1 
50839,1,0:3 23:22 24:1 
50849,1,0:3 23:44 24:1 
50857,1,0:19 23:44 24:1 
50867,1,0:2 23:83 24:1 
50873,1,0:3 23:56 24:1 
50891,1,0:2 23:13 24:1 
50893,1,0:2 23:22 24:1 
50909,1,0:2 23:10 24:1 
50923,1,0:2 23:17 24:1 
50929,1,0:11 23:26 24:1 
50951,1,0:23 23:19 24:1 
50957,1,0:2 23:8 24:1 
50969,1,0:3 23:212 24:1 
50971,1,0:2 23:2 24:1 
50989,1,0:2 23:75 24:1 
50993,1,0:3 23:98 24:1 
51001,1,0:7 23:101 24:1 
51031,1,0:3 23:60 24:1 
51043,1,0:2 23:12 24:1 
51047,1,0:5 23:23 24:1 
51059,1,0:2 23:29 24:1 
51061,1,0:2 23:71 24:1 
51071,1,0:11 23:22 24:1 
51109,1,0:10 23:46 24:1 
51131,1,0:6 23:119 24:1 
51133,1,0:2 23:160 24:1 
51137,1,0:3 23:49 24:1 
51151,1,0:3 23:76 24:1 
51157,1,0:5 23:125 24:1 
51169,1,0:14 23:23 24:1 
51193,1,0:5 23:51 24:1 
51197,1,0:2 23:111 24:1 
51199,1,0:12 23:116 24:1 
51203,1,0:2 23:13 24:1 
51217,1,0:5 23:10 24:1 
51229,1,0:2 23:20 24:1 
51239,1,0:23 23:40 24:1 
51241,1,0:17 23:3 24:1 
51257,1,0:3 23:12 24:1 
51263,1,0:5 23:27 24:1 
51283,1,0:2 23:88 24:1 
51287,1,0:5 23:21 24:1 
51307,1,0:5 23:33 24:1 
51329,1,0:3 23:255 24:1 
51341,1,0:2 23:10 24:1 
51343,1,0:5 23:218 24:1 
51347,1,0:2 23:21 24:1 
51349,1,0:10 23:118 24:1 
51361,1,0:37 23:33 24:1 
51383,1,0:5 23:40 24:1 
51407,1,0:5 23:9 24:1 
51413,1,0:2 23:68 24:1 
51419,1,0:2 23:20 24:1 
51421,1,0:2 23:7 24:1 
51427,1,0:2 23:19 24:1 
51431,1,0:7 23:14 24:1 
51437,1,0:2 23:25 24:1 
51439,1,0:3 23:78 24:1 
51449,1,0:3 23:139 24:1 
51461,1,0:2 23:59 24:1 
51473,1,0:3 23:82 24:1 
51479,1,0:7 23:13 24:1 
51481,1,0:17 23:2 24:1 
51487,1,0:3 23:23 24:1 
51503,1,0:5 23:66 24:1 
51511,1,0:6 23:60 24:1 
51517,1,0:6 23:16 24:1 
51521,1,0:3 23:103 24:1 
51539,1,0:2 23:21 24:1 
51551,1,0:11 23:45 24:1 
51563,1,0:2 23:67 24:1 
51577,1,0:10 23:14 24:1 
51581,1,0:2 23:22 24:1 
51593,1,0:3 23:103 24:1 
51599,1,0:7 23:70 24:1 
51607,1,0:3 23:77 24:1 
51613,1,0:2 23:172 24:1 
51631,1,0:15 23:17 24:1 
51637,1,0:5 23:56 24:1 
51647,1,0:7 23:21 24:1 
51659,1,0:2 23:21 24:1 
51673,1,0:7 23:32 24:1 
51679,1,0:6 23:5 24:1 
51683,1,0:2 23:66 24:1 
51691,1,0:10 23:42 24:1 
51713,1,0:3 23:5 24:1 
51719,1,0:13 23:43 24:1 
51721,1,0:7 23:48 24:1 
51749,1,0:2 23:37 24:1 
51767,1,0:5 23:47 24:1 
51769,1,0:19 23:91 24:1 
51787,1,0:3 23:63 24:1 
51797,1,0:3 23:18 24:1 
51803,1,0:2 23:185 24:1 
51817,1,0:10 23:29 24:1 
51827,1,0:2 23:57 24:1 
51829,1,0:2 23:23 24:1 
51839,1,0:7 23:78 24:1 
51853,1,0:11 23:31 24:1 
51859,1,0:3 23:6 24:1 
51869,1,0:2 23:94 24:1 
51871,1,0:7 23:1 24:1 
51893,1,0:2 23:5 24:1 
51899,1,0:2 23:57 24:1 
51907,1,0:11 23:8 24:1 
51913,1,0:10 23:151 24:1 
51929,1,0:3 23:62 24:1 
51941,1,0:3 23:12 24:1 
51949,1,0:2 23:37 24:1 
51971,1,0:2 23:18 24:1 
51973,1,0:2 23:6 24:1 
51977,1,0:3 23:79 24:1 
51991,1,0:7 23:40 24:1 
52009,1,0:17 23:1 24:1 
52021,1,0:2 23:4 24:1 
52027,1,0:2 23:23 24:1 
52051,1,0:2 23:67 24:1 
52057,1,0:7 23:35 24:1 
52067,1,0:2 23:30 24:1 
52069,1,0:2 23:98 24:1 
52081,1,0:17 23:23 24:1 
52103,1,0:5 23:34 24:1 
52121,1,0:3 23:52 24:1 
52127,1,0:5 23:12 24:1 
52147,1,0:2 23:10 24:1 
52153,1,0:5 23:25 24:1 
52163,1,0:2 23:31 24:1 
52177,1,0:5 23:74 24:1 
52181,1,0:3 23:9 24:1 
52183,1,0:3 23:44 24:1 
52189,1,0:13 23:52 24:1 
52201,1,0:17 23:5 24:1 
52223,1,0:5 23:50 24:1 
52237,1,0:6 23:14 24:1 
52249,1,0:13 23:18 24:1 
52253,1,0:2 23:108 24:1 
52259,1,0:2 23:122 24:1 
52267,1,0:2 23:6 24:1 
52289,1,0:3 23:27 24:1 
52291,1,0:7 23:41 24:1 
52301,1,0:2 23:4 24:1 
52313,1,0:3 23:10 24:1 
52321,1,0:17 23:20 24:1 
52361,1,0:6 23:32 24:1 
52363,1,0:5 23:66 24:1 
52369,1,0:13 23:2 24:1 
52379,1,0:2 23:19 24:1 
52387,1,0:2 23:107 24:1 
52391,1,0:11 23:77 24:1 
52433,1,0:3 23:69 24:1 
52453,1,0:2 23:46 24:1 
52457,1,0:3 23:23 24:1 
52489,1,0:7 23:48 24:1 
52501,1,0:10 23:22 24:1 
52511,1,0:7 23:2 24:1 
52517,1,0:2 23:15 24:1 
52529,1,0:3 23:2 24:1 
52541,1,0:2 23:15 24:1 
52543,1,0:3 23:91 24:1 
52553,1,0:3 23:73 24:1 
52561,1,0:7 23:77 24:1 
52567,1,0:3 23:93 24:1 
52571,1,0:2 23:11 24:1 
52579,1,0:2 23:26 24:1 
52583,1,0:5 23:111 24:1 
52609,1,0:11 23:18 24:1 
52627,1,0:3 23:47 24:1 
52631,1,0:13 23:83 24:1 
52639,1,0:3 23:82 24:1 
52667,1,0:2 23:49 24:1 
52673,1,0:3 23:38 24:1 
52691,1,0:2 23:31 24:1 
52697,1,0:3 23:5 24:1 
52709,1,0:2 23:28 24:1 
52711,1,0:23 23:68 24:1 
52721,1,0:3 23:204 24:1 
52727,1,0:5 23:4 24:1 
52733,1,0:2 23:37 24:1 
52747,1,0:3 23:15 24:1 
52757,1,0:2 23:65 24:1 
52769,1,0:3 23:222 24:1 
52783,1,0:5 23:13 24:1 
52807,1,0:5 23:7 24:1 
52813,1,0:2 23:25 24:1 
52817,1,0:3 23:29 24:1 
52837,1,0:2 23:11 24:1 
52859,1,0:6 23:19 24:1 
52861,1,0:11 23:3 24:1 
52879,1,0:3 23:3 24:1 
52883,1,0:2 23:16 24:1 
52889,1,0:3 23:19 24:1 
52901,1,0:3 23:41 24:1 
52903,1,0:3 23:40 24:1 
52919,1,0:11 23:15 24:1 
52937,1,0:5 23:161 24:1 
52951,1,0:3 23:26 24:1 
52957,1,0:5 23:87 24:1 
52963,1,0:3 23:10 24:1 
52967,1,0:5 23:42 24:1 
52973,1,0:2 23:239 24:1 
52981,1,0:2 23:11 24:1 
52999,1,0:3 23:16 24:1 
53003,1,0:2 23:76 24:1 
53017,1,0:5 23:14 24:1 
53047,1,0:3 23:35 24:1 
53051,1,0:6 23:19 24:1 
53069,1,0:2 23:117 24:1 
