p,r,mipo
69737,1,0:63 19:1 20:1 
69739,1,0:13 19:1 20:1 
69761,1,0:63 19:1 20:1 
69763,1,0:200 19:1 20:1 
69767,1,0:37 19:1 20:1 
69779,1,0:210 19:1 20:1 
69809,1,0:69 19:1 20:1 
69821,1,0:240 19:1 20:1 
69827,1,0:89 19:1 20:1 
69829,1,0:164 19:1 20:1 
69833,1,0:110 19:1 20:1 
69847,1,0:54 19:1 20:1 
69857,1,0:13 19:1 20:1 
69859,1,0:308 19:1 20:1 
69877,1,0:13 19:1 20:1 
69899,1,0:95 19:1 20:1 
69911,1,0:87 19:1 20:1 
69929,1,0:255 19:1 20:1 
69931,1,0:142 19:1 20:1 
69941,1,0:23 19:1 20:1 
69959,1,0:174 19:1 20:1 
69991,1,0:257 19:1 20:1 
69997,1,0:61 19:1 20:1 
70001,1,0:12 19:1 20:1 
70003,1,0:30 19:1 20:1 
70009,1,0:188 19:1 20:1 
70019,1,0:42 19:1 20:1 
70039,1,0:38 19:1 20:1 
70051,1,0:168 19:1 20:1 
70061,1,0:12 19:1 20:1 
70067,1,0:73 19:1 20:1 
70079,1,0:22 19:1 20:1 
70099,1,0:35 19:1 20:1 
70111,1,0:120 19:1 20:1 
70117,1,0:24 19:1 20:1 
70121,1,0:71 19:1 20:1 
70123,1,0:31 19:1 20:1 
70139,1,0:69 19:1 20:1 
70141,1,0:74 19:1 20:1 
70157,1,0:67 19:1 20:1 
70163,1,0:5 19:1 20:1 
70177,1,0:38 19:1 20:1 
70181,1,0:17 19:1 20:1 
70183,1,0:83 19:1 20:1 
70199,1,0:69 19:1 20:1 
70201,1,0:14 19:1 20:1 
70207,1,0:7 19:1 20:1 
70223,1,0:391 19:1 20:1 
70229,1,0:35 19:1 20:1 
70237,1,0:11 19:1 20:1 
70241,1,0:30 19:1 20:1 
70249,1,0:172 19:1 20:1 
70271,1,0:165 19:1 20:1 
70289,1,0:193 19:1 20:1 
70297,1,0:126 19:1 20:1 
70309,1,0:326 19:1 20:1 
70313,1,0:33 19:1 20:1 
70321,1,0:126 19:1 20:1 
70327,1,0:61 19:1 20:1 
70351,1,0:96 19:1 20:1 
70373,1,0:32 19:1 20:1 
70379,1,0:133 19:1 20:1 
70381,1,0:78 19:1 20:1 
70393,1,0:271 19:1 20:1 
70423,1,0:53 19:1 20:1 
70429,1,0:87 19:1 20:1 
70439,1,0:23 19:1 20:1 
70451,1,0:197 19:1 20:1 
70457,1,0:54 19:1 20:1 
70459,1,0:15 19:1 20:1 
70481,1,0:54 19:1 20:1 
70487,1,0:30 19:1 20:1 
70489,1,0:17 19:1 20:1 
70501,1,0:455 19:1 20:1 
70507,1,0:51 19:1 20:1 
70529,1,0:236 19:1 20:1 
70537,1,0:317 19:1 20:1 
70549,1,0:112 19:1 20:1 
70571,1,0:22 19:1 20:1 
70573,1,0:60 19:1 20:1 
70583,1,0:42 19:1 20:1 
70589,1,0:12 19:1 20:1 
70607,1,0:10 19:1 20:1 
70619,1,0:56 19:1 20:1 
70621,1,0:10 19:1 20:1 
70627,1,0:63 19:1 20:1 
70639,1,0:23 19:1 20:1 
70657,1,0:55 19:1 20:1 
70663,1,0:80 19:1 20:1 
70667,1,0:84 19:1 20:1 
70687,1,0:19 19:1 20:1 
70709,1,0:17 19:1 20:1 
70717,1,0:74 19:1 20:1 
70729,1,0:88 19:1 20:1 
70753,1,0:10 19:1 20:1 
70769,1,0:24 19:1 20:1 
70783,1,0:91 19:1 20:1 
70793,1,0:349 19:1 20:1 
70823,1,0:40 19:1 20:1 
70841,1,0:172 19:1 20:1 
70843,1,0:237 19:1 20:1 
70849,1,0:319 19:1 20:1 
70853,1,0:30 19:1 20:1 
70867,1,0:31 19:1 20:1 
70877,1,0:12 19:1 20:1 
70879,1,0:46 19:1 20:1 
70891,1,0:35 19:1 20:1 
70901,1,0:291 19:1 20:1 
70913,1,0:73 19:1 20:1 
70919,1,0:82 19:1 20:1 
70921,1,0:194 19:1 20:1 
70937,1,0:46 19:1 20:1 
70949,1,0:178 19:1 20:1 
70951,1,0:19 19:1 20:1 
70957,1,0:106 19:1 20:1 
70969,1,0:99 19:1 20:1 
70979,1,0:92 19:1 20:1 
70981,1,0:24 19:1 20:1 
70991,1,0:105 19:1 20:1 
70997,1,0:145 19:1 20:1 
70999,1,0:52 19:1 20:1 
71011,1,0:61 19:1 20:1 
71023,1,0:124 19:1 20:1 
71039,1,0:248 19:1 20:1 
71059,1,0:173 19:1 20:1 
71069,1,0:119 19:1 20:1 
71081,1,0:76 19:1 20:1 
71089,1,0:79 19:1 20:1 
71119,1,0:43 19:1 20:1 
71129,1,0:31 19:1 20:1 
71143,1,0:20 19:1 20:1 
71147,1,0:47 19:1 20:1 
71153,1,0:40 19:1 20:1 
71161,1,0:46 19:1 20:1 
71167,1,0:168 19:1 20:1 
71171,1,0:54 19:1 20:1 
71191,1,0:3 19:1 20:1 
71209,1,0:220 19:1 20:1 
71233,1,0:176 19:1 20:1 
71237,1,0:128 19:1 20:1 
71249,1,0:31 19:1 20:1 
71257,1,0:113 19:1 20:1 
71261,1,0:50 19:1 20:1 
71263,1,0:95 19:1 20:1 
71287,1,0:82 19:1 20:1 
71293,1,0:70 19:1 20:1 
71317,1,0:14 19:1 20:1 
71327,1,0:88 19:1 20:1 
71329,1,0:84 19:1 20:1 
71333,1,0:248 19:1 20:1 
71339,1,0:82 19:1 20:1 
71341,1,0:26 19:1 20:1 
71347,1,0:313 19:1 20:1 
71353,1,0:22 19:1 20:1 
71359,1,0:85 19:1 20:1 
71363,1,0:187 19:1 20:1 
71387,1,0:88 19:1 20:1 
71389,1,0:436 19:1 20:1 
71399,1,0:79 19:1 20:1 
71411,1,0:142 19:1 20:1 
71413,1,0:112 19:1 20:1 
71419,1,0:170 19:1 20:1 
71429,1,0:23 19:1 20:1 
71437,1,0:14 19:1 20:1 
71443,1,0:66 19:1 20:1 
71453,1,0:29 19:1 20:1 
71471,1,0:109 19:1 20:1 
71473,1,0:7 19:1 20:1 
71479,1,0:95 19:1 20:1 
71483,1,0:99 19:1 20:1 
71503,1,0:142 19:1 20:1 
71527,1,0:69 19:1 20:1 
71537,1,0:157 19:1 20:1 
71549,1,0:189 19:1 20:1 
71551,1,0:377 19:1 20:1 
71563,1,0:105 19:1 20:1 
71569,1,0:57 19:1 20:1 
71593,1,0:95 19:1 20:1 
71597,1,0:52 19:1 20:1 
71633,1,0:125 19:1 20:1 
71647,1,0:146 19:1 20:1 
71663,1,0:142 19:1 20:1 
71671,1,0:82 19:1 20:1 
71693,1,0:310 19:1 20:1 
71699,1,0:381 19:1 20:1 
71707,1,0:12 19:1 20:1 
71711,1,0:148 19:1 20:1 
71713,1,0:43 19:1 20:1 
71719,1,0:33 19:1 20:1 
71741,1,0:339 19:1 20:1 
71761,1,0:194 19:1 20:1 
71777,1,0:80 19:1 20:1 
71789,1,0:124 19:1 20:1 
71807,1,0:58 19:1 20:1 
71809,1,0:161 19:1 20:1 
71821,1,0:238 19:1 20:1 
71837,1,0:342 19:1 20:1 
71843,1,0:74 19:1 20:1 
71849,1,0:37 19:1 20:1 
71861,1,0:124 19:1 20:1 
71867,1,0:277 19:1 20:1 
71879,1,0:65 19:1 20:1 
71881,1,0:22 19:1 20:1 
71887,1,0:12 19:1 20:1 
71899,1,0:86 19:1 20:1 
71909,1,0:53 19:1 20:1 
71917,1,0:70 19:1 20:1 
71933,1,0:97 19:1 20:1 
71941,1,0:41 19:1 20:1 
71947,1,0:18 19:1 20:1 
71963,1,0:11 19:1 20:1 
71971,1,0:89 19:1 20:1 
71983,1,0:137 19:1 20:1 
71987,1,0:215 19:1 20:1 
71993,1,0:29 19:1 20:1 
71999,1,0:407 19:1 20:1 
72019,1,0:178 19:1 20:1 
72031,1,0:12 19:1 20:1 
72043,1,0:62 19:1 20:1 
72047,1,0:159 19:1 20:1 
72053,1,0:116 19:1 20:1 
72073,1,0:40 19:1 20:1 
72077,1,0:115 19:1 20:1 
72089,1,0:216 19:1 20:1 
72091,1,0:23 19:1 20:1 
72101,1,0:84 19:1 20:1 
72103,1,0:10 19:1 20:1 
72109,1,0:73 19:1 20:1 
72139,1,0:46 19:1 20:1 
72161,1,0:28 19:1 20:1 
72167,1,0:224 19:1 20:1 
72169,1,0:7 19:1 20:1 
72173,1,0:92 19:1 20:1 
72211,1,0:50 19:1 20:1 
72221,1,0:166 19:1 20:1 
72223,1,0:96 19:1 20:1 
72227,1,0:46 19:1 20:1 
72229,1,0:218 19:1 20:1 
72251,1,0:28 19:1 20:1 
72253,1,0:135 19:1 20:1 
72269,1,0:40 19:1 20:1 
72271,1,0:215 19:1 20:1 
72277,1,0:35 19:1 20:1 
72287,1,0:30 19:1 20:1 
72307,1,0:29 19:1 20:1 
72313,1,0:42 19:1 20:1 
72337,1,0:161 19:1 20:1 
72341,1,0:63 19:1 20:1 
72353,1,0:181 19:1 20:1 
72367,1,0:101 19:1 20:1 
72379,1,0:65 19:1 20:1 
72383,1,0:11 19:1 20:1 
72421,1,0:260 19:1 20:1 
72431,1,0:34 19:1 20:1 
72461,1,0:76 19:1 20:1 
72467,1,0:18 19:1 20:1 
72469,1,0:22 19:1 20:1 
72481,1,0:11 19:1 20:1 
72493,1,0:106 19:1 20:1 
72497,1,0:143 19:1 20:1 
72503,1,0:73 19:1 20:1 
72533,1,0:13 19:1 20:1 
72547,1,0:34 19:1 20:1 
72551,1,0:190 19:1 20:1 
72559,1,0:120 19:1 20:1 
72577,1,0:41 19:1 20:1 
72613,1,0:15 19:1 20:1 
72617,1,0:96 19:1 20:1 
72623,1,0:78 19:1 20:1 
72643,1,0:39 19:1 20:1 
72647,1,0:132 19:1 20:1 
72649,1,0:385 19:1 20:1 
72661,1,0:131 19:1 20:1 
72671,1,0:41 19:1 20:1 
72673,1,0:5 19:1 20:1 
72679,1,0:21 19:1 20:1 
72689,1,0:26 19:1 20:1 
72701,1,0:127 19:1 20:1 
72707,1,0:5 19:1 20:1 
72719,1,0:22 19:1 20:1 
72727,1,0:46 19:1 20:1 
72733,1,0:13 19:1 20:1 
72739,1,0:15 19:1 20:1 
72763,1,0:52 19:1 20:1 
72767,1,0:126 19:1 20:1 
72797,1,0:66 19:1 20:1 
72817,1,0:159 19:1 20:1 
72823,1,0:40 19:1 20:1 
72859,1,0:122 19:1 20:1 
72869,1,0:145 19:1 20:1 
72871,1,0:13 19:1 20:1 
72883,1,0:543 19:1 20:1 
72889,1,0:63 19:1 20:1 
72893,1,0:181 19:1 20:1 
72901,1,0:18 19:1 20:1 
72907,1,0:45 19:1 20:1 
72911,1,0:77 19:1 20:1 
72923,1,0:202 19:1 20:1 
72931,1,0:14 19:1 20:1 
72937,1,0:105 19:1 20:1 
72949,1,0:528 19:1 20:1 
72953,1,0:216 19:1 20:1 
72959,1,0:59 19:1 20:1 
72973,1,0:164 19:1 20:1 
72977,1,0:122 19:1 20:1 
72997,1,0:14 19:1 20:1 
73009,1,0:333 19:1 20:1 
73013,1,0:62 19:1 20:1 
73019,1,0:84 19:1 20:1 
73037,1,0:18 19:1 20:1 
73039,1,0:15 19:1 20:1 
73043,1,0:183 19:1 20:1 
73061,1,0:86 19:1 20:1 
73063,1,0:34 19:1 20:1 
73079,1,0:133 19:1 20:1 
73091,1,0:414 19:1 20:1 
73121,1,0:233 19:1 20:1 
73127,1,0:58 19:1 20:1 
73133,1,0:139 19:1 20:1 
73141,1,0:93 19:1 20:1 
73181,1,0:29 19:1 20:1 
73189,1,0:150 19:1 20:1 
73237,1,0:194 19:1 20:1 
73243,1,0:70 19:1 20:1 
73259,1,0:18 19:1 20:1 
73277,1,0:87 19:1 20:1 
73291,1,0:156 19:1 20:1 
73303,1,0:78 19:1 20:1 
73309,1,0:295 19:1 20:1 
73327,1,0:109 19:1 20:1 
73331,1,0:149 19:1 20:1 
73351,1,0:867 19:1 20:1 
73361,1,0:44 19:1 20:1 
73363,1,0:30 19:1 20:1 
73369,1,0:92 19:1 20:1 
73379,1,0:68 19:1 20:1 
73387,1,0:140 19:1 20:1 
73417,1,0:35 19:1 20:1 
73421,1,0:321 19:1 20:1 
73433,1,0:11 19:1 20:1 
73453,1,0:20 19:1 20:1 
73459,1,0:302 19:1 20:1 
73471,1,0:143 19:1 20:1 
73477,1,0:28 19:1 20:1 
73483,1,0:72 19:1 20:1 
73517,1,0:107 19:1 20:1 
73523,1,0:5 19:1 20:1 
73529,1,0:147 19:1 20:1 
73547,1,0:33 19:1 20:1 
73553,1,0:73 19:1 20:1 
73561,1,0:280 19:1 20:1 
73571,1,0:30 19:1 20:1 
73583,1,0:31 19:1 20:1 
73589,1,0:3 19:1 20:1 
73597,1,0:53 19:1 20:1 
73607,1,0:20 19:1 20:1 
73609,1,0:246 19:1 20:1 
73613,1,0:103 19:1 20:1 
73637,1,0:263 19:1 20:1 
73643,1,0:94 19:1 20:1 
73651,1,0:309 19:1 20:1 
73673,1,0:71 19:1 20:1 
73679,1,0:449 19:1 20:1 
73681,1,0:17 19:1 20:1 
73693,1,0:5 19:1 20:1 
73699,1,0:14 19:1 20:1 
73709,1,0:76 19:1 20:1 
73721,1,0:15 19:1 20:1 
73727,1,0:157 19:1 20:1 
73751,1,0:158 19:1 20:1 
73757,1,0:138 19:1 20:1 
73771,1,0:2 19:1 20:1 
73783,1,0:21 19:1 20:1 
73819,1,0:138 19:1 20:1 
73823,1,0:37 19:1 20:1 
73847,1,0:126 19:1 20:1 
73849,1,0:7 19:1 20:1 
73859,1,0:35 19:1 20:1 
73867,1,0:224 19:1 20:1 
73877,1,0:116 19:1 20:1 
73883,1,0:89 19:1 20:1 
73897,1,0:97 19:1 20:1 
73907,1,0:28 19:1 20:1 
73939,1,0:48 19:1 20:1 
73943,1,0:136 19:1 20:1 
73951,1,0:173 19:1 20:1 
73961,1,0:48 19:1 20:1 
73973,1,0:45 19:1 20:1 
73999,1,0:30 19:1 20:1 
74017,1,0:21 19:1 20:1 
74021,1,0:55 19:1 20:1 
74027,1,0:53 19:1 20:1 
74047,1,0:124 19:1 20:1 
74051,1,0:82 19:1 20:1 
74071,1,0:19 19:1 20:1 
74077,1,0:6 19:1 20:1 
74093,1,0:28 19:1 20:1 
74099,1,0:140 19:1 20:1 
74101,1,0:28 19:1 20:1 
74131,1,0:40 19:1 20:1 
74143,1,0:510 19:1 20:1 
74149,1,0:53 19:1 20:1 
74159,1,0:13 19:1 20:1 
74161,1,0:7 19:1 20:1 
74167,1,0:112 19:1 20:1 
74177,1,0:12 19:1 20:1 
74189,1,0:3 19:1 20:1 
74197,1,0:29 19:1 20:1 
74201,1,0:110 19:1 20:1 
74203,1,0:242 19:1 20:1 
74209,1,0:71 19:1 20:1 
74219,1,0:29 19:1 20:1 
74231,1,0:55 19:1 20:1 
74257,1,0:315 19:1 20:1 
74279,1,0:56 19:1 20:1 
74287,1,0:185 19:1 20:1 
74293,1,0:110 19:1 20:1 
74297,1,0:150 19:1 20:1 
74311,1,0:54 19:1 20:1 
74317,1,0:17 19:1 20:1 
74323,1,0:330 19:1 20:1 
74353,1,0:59 19:1 20:1 
74357,1,0:44 19:1 20:1 
74363,1,0:24 19:1 20:1 
74377,1,0:219 19:1 20:1 
74381,1,0:17 19:1 20:1 
74383,1,0:151 19:1 20:1 
74411,1,0:40 19:1 20:1 
74413,1,0:86 19:1 20:1 
74419,1,0:48 19:1 20:1 
74441,1,0:255 19:1 20:1 
74449,1,0:153 19:1 20:1 
74453,1,0:12 19:1 20:1 
74471,1,0:93 19:1 20:1 
74489,1,0:11 19:1 20:1 
74507,1,0:194 19:1 20:1 
74509,1,0:74 19:1 20:1 
74521,1,0:76 19:1 20:1 
74527,1,0:171 19:1 20:1 
74531,1,0:10 19:1 20:1 
74551,1,0:11 19:1 20:1 
74561,1,0:102 19:1 20:1 
74567,1,0:66 19:1 20:1 
74573,1,0:33 19:1 20:1 
74587,1,0:128 19:1 20:1 
74597,1,0:2 19:1 20:1 
74609,1,0:29 19:1 20:1 
74611,1,0:19 19:1 20:1 
74623,1,0:318 19:1 20:1 
74653,1,0:244 19:1 20:1 
74687,1,0:207 19:1 20:1 
74699,1,0:96 19:1 20:1 
74707,1,0:108 19:1 20:1 
74713,1,0:293 19:1 20:1 
74717,1,0:88 19:1 20:1 
74719,1,0:504 19:1 20:1 
74729,1,0:158 19:1 20:1 
74731,1,0:321 19:1 20:1 
74747,1,0:8 19:1 20:1 
74759,1,0:230 19:1 20:1 
74761,1,0:171 19:1 20:1 
74771,1,0:76 19:1 20:1 
74779,1,0:101 19:1 20:1 
74797,1,0:399 19:1 20:1 
74821,1,0:63 19:1 20:1 
74827,1,0:37 19:1 20:1 
74831,1,0:82 19:1 20:1 
74843,1,0:88 19:1 20:1 
74857,1,0:209 19:1 20:1 
74861,1,0:40 19:1 20:1 
74869,1,0:96 19:1 20:1 
74873,1,0:148 19:1 20:1 
74887,1,0:47 19:1 20:1 
74891,1,0:13 19:1 20:1 
74897,1,0:232 19:1 20:1 
74903,1,0:47 19:1 20:1 
74923,1,0:67 19:1 20:1 
74929,1,0:55 19:1 20:1 
74933,1,0:39 19:1 20:1 
74941,1,0:91 19:1 20:1 
74959,1,0:11 19:1 20:1 
75011,1,0:205 19:1 20:1 
75013,1,0:2 19:1 20:1 
75017,1,0:22 19:1 20:1 
75029,1,0:13 19:1 20:1 
75037,1,0:54 19:1 20:1 
75041,1,0:88 19:1 20:1 
75079,1,0:143 19:1 20:1 
75083,1,0:8 19:1 20:1 
75109,1,0:174 19:1 20:1 
75133,1,0:62 19:1 20:1 
75149,1,0:26 19:1 20:1 
75161,1,0:103 19:1 20:1 
75167,1,0:84 19:1 20:1 
75169,1,0:61 19:1 20:1 
75181,1,0:201 19:1 20:1 
75193,1,0:151 19:1 20:1 
75209,1,0:155 19:1 20:1 
75211,1,0:52 19:1 20:1 
75217,1,0:38 19:1 20:1 
75223,1,0:650 19:1 20:1 
75227,1,0:6 19:1 20:1 
75239,1,0:31 19:1 20:1 
75253,1,0:148 19:1 20:1 
75269,1,0:60 19:1 20:1 
75277,1,0:18 19:1 20:1 
75289,1,0:86 19:1 20:1 
75307,1,0:259 19:1 20:1 
75323,1,0:228 19:1 20:1 
75329,1,0:48 19:1 20:1 
75337,1,0:14 19:1 20:1 
75347,1,0:73 19:1 20:1 
75353,1,0:298 19:1 20:1 
75367,1,0:24 19:1 20:1 
75377,1,0:336 19:1 20:1 
75389,1,0:252 19:1 20:1 
75391,1,0:188 19:1 20:1 
75401,1,0:74 19:1 20:1 
75403,1,0:14 19:1 20:1 
75407,1,0:382 19:1 20:1 
75431,1,0:308 19:1 20:1 
75437,1,0:29 19:1 20:1 
75479,1,0:134 19:1 20:1 
75503,1,0:187 19:1 20:1 
75511,1,0:139 19:1 20:1 
75521,1,0:143 19:1 20:1 
75527,1,0:190 19:1 20:1 
75533,1,0:362 19:1 20:1 
75539,1,0:2 19:1 20:1 
75541,1,0:39 19:1 20:1 
75553,1,0:130 19:1 20:1 
75557,1,0:19 19:1 20:1 
75571,1,0:107 19:1 20:1 
75577,1,0:57 19:1 20:1 
75583,1,0:10 19:1 20:1 
75611,1,0:101 19:1 20:1 
75617,1,0:39 19:1 20:1 
75619,1,0:43 19:1 20:1 
75629,1,0:165 19:1 20:1 
75641,1,0:92 19:1 20:1 
75653,1,0:183 19:1 20:1 
75659,1,0:31 19:1 20:1 
75679,1,0:163 19:1 20:1 
75683,1,0:99 19:1 20:1 
75689,1,0:39 19:1 20:1 
75703,1,0:138 19:1 20:1 
75707,1,0:112 19:1 20:1 
75709,1,0:160 19:1 20:1 
75721,1,0:148 19:1 20:1 
75731,1,0:34 19:1 20:1 
75743,1,0:30 19:1 20:1 
75767,1,0:203 19:1 20:1 
75773,1,0:23 19:1 20:1 
75781,1,0:127 19:1 20:1 
75787,1,0:26 19:1 20:1 
75793,1,0:20 19:1 20:1 
75797,1,0:147 19:1 20:1 
75821,1,0:366 19:1 20:1 
75833,1,0:154 19:1 20:1 
75853,1,0:92 19:1 20:1 
75869,1,0:218 19:1 20:1 
75883,1,0:178 19:1 20:1 
75913,1,0:337 19:1 20:1 
75931,1,0:10 19:1 20:1 
75937,1,0:80 19:1 20:1 
75941,1,0:183 19:1 20:1 
75967,1,0:127 19:1 20:1 
75979,1,0:140 19:1 20:1 
75983,1,0:93 19:1 20:1 
75989,1,0:18 19:1 20:1 
75991,1,0:97 19:1 20:1 
75997,1,0:17 19:1 20:1 
76001,1,0:6 19:1 20:1 
76003,1,0:187 19:1 20:1 
76031,1,0:51 19:1 20:1 
76039,1,0:51 19:1 20:1 
76079,1,0:115 19:1 20:1 
76081,1,0:103 19:1 20:1 
76091,1,0:229 19:1 20:1 
76099,1,0:50 19:1 20:1 
76103,1,0:105 19:1 20:1 
76123,1,0:126 19:1 20:1 
76129,1,0:186 19:1 20:1 
76147,1,0:70 19:1 20:1 
76157,1,0:217 19:1 20:1 
76159,1,0:51 19:1 20:1 
76163,1,0:115 19:1 20:1 
76207,1,0:33 19:1 20:1 
76213,1,0:54 19:1 20:1 
76231,1,0:63 19:1 20:1 
76243,1,0:210 19:1 20:1 
76249,1,0:29 19:1 20:1 
76253,1,0:109 19:1 20:1 
76259,1,0:62 19:1 20:1 
76261,1,0:35 19:1 20:1 
76283,1,0:15 19:1 20:1 
76289,1,0:92 19:1 20:1 
76303,1,0:26 19:1 20:1 
76333,1,0:55 19:1 20:1 
76343,1,0:56 19:1 20:1 
76367,1,0:186 19:1 20:1 
76369,1,0:156 19:1 20:1 
76379,1,0:21 19:1 20:1 
76387,1,0:12 19:1 20:1 
76403,1,0:191 19:1 20:1 
76421,1,0:312 19:1 20:1 
76423,1,0:218 19:1 20:1 
76441,1,0:141 19:1 20:1 
76463,1,0:17 19:1 20:1 
76471,1,0:54 19:1 20:1 
76481,1,0:15 19:1 20:1 
76487,1,0:10 19:1 20:1 
76493,1,0:3 19:1 20:1 
76507,1,0:2 19:1 20:1 
76511,1,0:74 19:1 20:1 
76519,1,0:35 19:1 20:1 
76537,1,0:396 19:1 20:1 
76541,1,0:90 19:1 20:1 
76543,1,0:3 19:1 20:1 
76561,1,0:34 19:1 20:1 
76579,1,0:171 19:1 20:1 
76597,1,0:199 19:1 20:1 
76603,1,0:86 19:1 20:1 
76607,1,0:35 19:1 20:1 
76631,1,0:92 19:1 20:1 
76649,1,0:31 19:1 20:1 
76651,1,0:91 19:1 20:1 
76667,1,0:60 19:1 20:1 
76673,1,0:141 19:1 20:1 
76679,1,0:348 19:1 20:1 
76697,1,0:130 19:1 20:1 
76717,1,0:105 19:1 20:1 
76733,1,0:110 19:1 20:1 
76753,1,0:29 19:1 20:1 
76757,1,0:77 19:1 20:1 
76771,1,0:50 19:1 20:1 
76777,1,0:176 19:1 20:1 
76781,1,0:8 19:1 20:1 
76801,1,0:356 19:1 20:1 
76819,1,0:210 19:1 20:1 
76829,1,0:17 19:1 20:1 
76831,1,0:178 19:1 20:1 
76837,1,0:297 19:1 20:1 
76847,1,0:44 19:1 20:1 
76871,1,0:130 19:1 20:1 
76873,1,0:253 19:1 20:1 
76883,1,0:58 19:1 20:1 
76907,1,0:56 19:1 20:1 
76913,1,0:195 19:1 20:1 
76919,1,0:65 19:1 20:1 
76943,1,0:390 19:1 20:1 
76949,1,0:23 19:1 20:1 
76961,1,0:70 19:1 20:1 
76963,1,0:241 19:1 20:1 
76991,1,0:89 19:1 20:1 
77003,1,0:118 19:1 20:1 
77017,1,0:37 19:1 20:1 
77023,1,0:127 19:1 20:1 
77029,1,0:26 19:1 20:1 
77041,1,0:307 19:1 20:1 
77047,1,0:17 19:1 20:1 
77069,1,0:31 19:1 20:1 
77081,1,0:187 19:1 20:1 
77093,1,0:257 19:1 20:1 
77101,1,0:175 19:1 20:1 
77137,1,0:104 19:1 20:1 
77141,1,0:341 19:1 20:1 
77153,1,0:173 19:1 20:1 
77167,1,0:58 19:1 20:1 
77171,1,0:79 19:1 20:1 
77191,1,0:12 19:1 20:1 
77201,1,0:154 19:1 20:1 
77213,1,0:42 19:1 20:1 
77237,1,0:48 19:1 20:1 
77239,1,0:224 19:1 20:1 
77243,1,0:365 19:1 20:1 
77249,1,0:21 19:1 20:1 
77261,1,0:163 19:1 20:1 
77263,1,0:73 19:1 20:1 
77267,1,0:176 19:1 20:1 
77269,1,0:22 19:1 20:1 
77279,1,0:292 19:1 20:1 
77291,1,0:24 19:1 20:1 
77317,1,0:45 19:1 20:1 
77323,1,0:5 19:1 20:1 
77339,1,0:13 19:1 20:1 
77347,1,0:192 19:1 20:1 
77351,1,0:79 19:1 20:1 
77359,1,0:71 19:1 20:1 
77369,1,0:11 19:1 20:1 
77377,1,0:17 19:1 20:1 
77383,1,0:115 19:1 20:1 
77417,1,0:219 19:1 20:1 
77419,1,0:300 19:1 20:1 
77431,1,0:79 19:1 20:1 
77447,1,0:55 19:1 20:1 
77471,1,0:140 19:1 20:1 
77477,1,0:88 19:1 20:1 
77479,1,0:71 19:1 20:1 
77489,1,0:30 19:1 20:1 
77491,1,0:146 19:1 20:1 
77509,1,0:475 19:1 20:1 
77513,1,0:43 19:1 20:1 
77521,1,0:257 19:1 20:1 
77527,1,0:112 19:1 20:1 
77543,1,0:43 19:1 20:1 
77549,1,0:15 19:1 20:1 
77551,1,0:52 19:1 20:1 
77557,1,0:80 19:1 20:1 
77563,1,0:21 19:1 20:1 
77569,1,0:341 19:1 20:1 
77573,1,0:19 19:1 20:1 
77587,1,0:271 19:1 20:1 
77591,1,0:139 19:1 20:1 
77611,1,0:2 19:1 20:1 
77617,1,0:45 19:1 20:1 
77621,1,0:2 19:1 20:1 
77641,1,0:143 19:1 20:1 
77647,1,0:140 19:1 20:1 
77659,1,0:510 19:1 20:1 
77681,1,0:24 19:1 20:1 
77687,1,0:120 19:1 20:1 
77689,1,0:87 19:1 20:1 
77699,1,0:250 19:1 20:1 
77711,1,0:209 19:1 20:1 
77713,1,0:38 19:1 20:1 
77719,1,0:88 19:1 20:1 
77723,1,0:21 19:1 20:1 
77731,1,0:17 19:1 20:1 
77743,1,0:329 19:1 20:1 
77747,1,0:134 19:1 20:1 
77761,1,0:156 19:1 20:1 
77773,1,0:54 19:1 20:1 
77783,1,0:151 19:1 20:1 
77797,1,0:204 19:1 20:1 
77801,1,0:19 19:1 20:1 
77813,1,0:85 19:1 20:1 
77839,1,0:91 19:1 20:1 
77849,1,0:88 19:1 20:1 
77863,1,0:207 19:1 20:1 
77867,1,0:98 19:1 20:1 
77893,1,0:26 19:1 20:1 
77899,1,0:440 19:1 20:1 
77929,1,0:42 19:1 20:1 
77933,1,0:69 19:1 20:1 
77951,1,0:118 19:1 20:1 
77969,1,0:24 19:1 20:1 
77977,1,0:253 19:1 20:1 
77983,1,0:77 19:1 20:1 
77999,1,0:153 19:1 20:1 
78007,1,0:52 19:1 20:1 
78017,1,0:336 19:1 20:1 
78031,1,0:74 19:1 20:1 
78041,1,0:43 19:1 20:1 
78049,1,0:173 19:1 20:1 
78059,1,0:2 19:1 20:1 
78079,1,0:41 19:1 20:1 
78101,1,0:89 19:1 20:1 
78121,1,0:102 19:1 20:1 
78137,1,0:97 19:1 20:1 
78139,1,0:10 19:1 20:1 
78157,1,0:45 19:1 20:1 
78163,1,0:114 19:1 20:1 
78167,1,0:149 19:1 20:1 
78173,1,0:2 19:1 20:1 
78179,1,0:10 19:1 20:1 
78191,1,0:353 19:1 20:1 
78193,1,0:341 19:1 20:1 
78203,1,0:38 19:1 20:1 
78229,1,0:302 19:1 20:1 
78233,1,0:96 19:1 20:1 
78241,1,0:34 19:1 20:1 
78259,1,0:44 19:1 20:1 
78277,1,0:198 19:1 20:1 
78283,1,0:174 19:1 20:1 
78301,1,0:268 19:1 20:1 
78307,1,0:72 19:1 20:1 
